"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"Senegal",2008,"SEN0062_2008",1,39,2,2,4,1,3,3,1,3,NA,2,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0063_2008",1,24,1,2,2,1,4,3,2,3,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0064_2008",1,40,1,2,2,1,3,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0065_2008",1,36,2,3,3,2,4,3,3,3,1,1,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0066_2008",1,22,1,3,1,2,4,2,2,1,3,2,2,1,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0067_2008",1,52,4,4,4,3,4,4,4,4,1,1,NA,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0068_2008",1,46,2,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0069_2008",1,74,2,3,3,1,4,3,2,2,2,1,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0070_2008",1,43,1,2,3,2,3,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0071_2008",1,20,2,3,1,1,3,2,2,4,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0072_2008",1,30,3,3,3,2,3,4,NA,2,1,3,2,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0073_2008",1,57,1,3,1,1,4,2,1,3,2,3,2,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0074_2008",1,43,1,2,3,2,4,3,2,3,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0075_2008",1,21,1,2,4,3,1,1,1,1,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0076_2008",1,34,NA,2,4,1,3,3,4,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0077_2008",1,47,2,3,4,3,4,2,2,4,3,3,3,3,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0078_2008",1,20,1,3,1,1,3,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0079_2008",1,25,2,3,3,2,5,3,3,4,NA,NA,NA,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0080_2008",1,54,3,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0081_2008",1,44,3,3,4,1,4,2,1,2,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0082_2008",1,45,3,3,1,1,3,4,3,2,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0083_2008",1,26,2,3,1,2,5,2,2,3,2,2,3,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0084_2008",1,37,2,3,1,1,5,4,3,3,2,3,4,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0085_2008",1,33,2,3,4,1,4,2,2,3,2,2,2,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0086_2008",1,52,3,4,3,1,5,3,3,3,NA,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0087_2008",1,23,1,1,1,3,5,1,1,1,2,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0088_2008",1,21,4,4,3,1,NA,3,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0089_2008",1,25,2,3,4,2,5,1,2,4,3,3,3,2,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0090_2008",1,27,1,1,1,2,5,4,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0091_2008",1,32,1,2,2,1,4,2,2,3,2,2,2,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0092_2008",1,19,3,3,3,1,2,3,1,3,1,2,2,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0093_2008",1,21,1,2,3,3,4,4,2,3,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0094_2008",1,18,2,4,1,1,3,1,1,4,2,NA,2,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0095_2008",1,26,1,1,4,1,5,4,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0096_2008",1,43,1,2,4,3,3,4,3,3,1,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0097_2008",1,23,1,1,4,3,3,3,3,4,NA,NA,NA,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0098_2008",1,20,1,1,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0099_2008",1,34,2,3,4,3,4,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0100_2008",1,62,1,3,1,3,3,4,4,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0101_2008",1,25,1,2,4,2,5,4,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0102_2008",1,28,1,2,4,2,5,1,1,3,3,3,3,3,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0103_2008",1,44,1,1,2,1,4,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0104_2008",1,43,1,2,3,1,4,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0105_2008",1,67,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0106_2008",1,45,2,3,3,3,3,1,1,3,NA,3,3,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0107_2008",1,26,4,4,1,2,5,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0108_2008",1,28,2,4,2,2,5,4,4,4,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0109_2008",1,39,1,2,2,1,4,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0110_2008",1,30,2,3,1,2,4,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0111_2008",1,45,1,1,4,3,1,1,1,4,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0112_2008",1,52,1,1,4,3,5,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0113_2008",1,44,1,2,2,2,5,4,NA,1,3,NA,2,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0114_2008",1,25,3,2,1,2,5,4,1,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0115_2008",1,30,3,3,3,1,3,3,2,3,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0116_2008",1,66,2,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0117_2008",1,60,1,2,2,1,3,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0118_2008",1,37,1,3,3,2,4,2,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0119_2008",1,22,1,1,4,3,5,1,1,1,2,2,3,2,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0120_2008",1,29,1,3,4,3,5,1,4,3,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0121_2008",1,58,1,3,4,2,5,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0122_2008",1,45,2,3,4,2,3,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0123_2008",1,36,1,1,3,1,4,4,4,3,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0124_2008",1,20,1,2,3,3,4,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0125_2008",1,29,2,3,2,3,3,1,1,4,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0126_2008",1,26,2,3,3,4,4,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0127_2008",1,43,2,2,3,1,1,1,1,1,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0128_2008",1,37,2,2,4,3,3,1,1,2,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0129_2008",1,27,1,2,3,4,4,3,2,3,NA,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0130_2008",1,42,1,3,2,1,4,2,2,4,2,2,3,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0131_2008",1,30,2,2,4,2,5,NA,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0132_2008",1,46,4,5,4,2,5,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0133_2008",1,34,3,3,2,1,3,4,3,4,3,2,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0134_2008",1,19,2,4,4,3,4,1,1,2,NA,4,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0135_2008",1,37,2,2,4,1,3,4,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0136_2008",1,24,3,3,2,4,1,4,4,4,3,3,3,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0137_2008",1,38,4,4,4,1,1,4,4,4,2,2,2,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0138_2008",1,35,1,3,3,1,4,1,3,1,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0139_2008",1,56,1,3,4,1,4,3,1,4,4,4,4,4,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0140_2008",1,28,2,4,4,3,2,1,1,1,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0141_2008",1,41,1,2,4,NA,5,1,1,2,2,1,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0142_2008",1,37,1,4,4,NA,5,1,1,4,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0143_2008",1,21,1,4,3,1,4,3,1,3,3,3,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0144_2008",1,31,1,3,1,1,NA,3,3,4,NA,NA,NA,NA,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0145_2008",1,48,2,3,4,2,5,1,3,4,NA,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0146_2008",1,31,1,1,1,2,5,2,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0147_2008",1,38,1,2,3,1,4,2,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0148_2008",1,45,1,2,3,1,4,3,2,3,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0149_2008",1,53,1,3,1,2,4,4,4,4,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0150_2008",1,29,1,2,4,1,1,1,2,3,3,3,3,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0151_2008",1,18,3,4,3,2,2,3,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0152_2008",1,45,3,3,1,3,3,3,1,NA,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0153_2008",1,27,1,3,4,2,5,2,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0154_2008",1,22,1,3,4,2,5,2,1,4,3,3,3,3,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0155_2008",1,23,1,2,4,1,4,2,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0156_2008",1,33,2,2,3,1,4,2,2,2,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0157_2008",1,33,2,3,1,3,2,3,1,1,NA,2,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0158_2008",1,29,2,3,4,4,3,1,1,3,4,NA,4,4,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0159_2008",1,38,1,1,1,3,NA,3,1,1,2,2,2,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0160_2008",1,25,1,2,4,4,2,1,1,1,NA,4,3,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0161_2008",1,29,2,3,4,3,4,1,1,4,3,3,3,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0162_2008",1,25,2,3,4,3,4,3,1,4,NA,NA,2,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0163_2008",1,27,3,3,4,3,1,3,3,2,3,3,3,3,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0164_2008",1,37,1,4,4,3,4,1,1,3,4,3,4,2,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0165_2008",1,31,1,4,3,1,4,2,2,3,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0166_2008",1,23,2,3,1,2,5,1,1,2,4,4,2,4,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0167_2008",1,50,2,2,1,2,5,2,4,1,2,2,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0168_2008",1,30,1,3,1,1,4,3,2,4,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0169_2008",1,51,2,3,4,3,3,4,3,4,NA,NA,NA,2,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0170_2008",1,35,2,3,4,3,2,4,1,4,NA,4,2,4,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0171_2008",1,70,3,3,4,3,5,4,4,4,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0172_2008",1,35,1,1,4,2,5,1,1,1,3,3,3,3,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0173_2008",1,37,1,1,2,1,3,2,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0174_2008",1,38,1,1,4,1,5,1,1,1,4,4,4,4,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0175_2008",1,71,1,1,3,4,4,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0176_2008",1,60,2,3,2,1,2,3,3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0177_2008",1,22,2,2,2,1,4,2,2,3,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0178_2008",1,25,2,4,2,1,4,2,2,3,2,2,2,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0179_2008",1,48,3,3,4,1,5,3,4,3,2,4,4,4,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0180_2008",1,21,1,3,4,1,1,1,1,1,3,3,4,3,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0181_2008",1,36,3,3,3,2,4,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0182_2008",1,27,2,3,2,2,5,1,2,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0183_2008",1,38,3,3,1,3,2,1,1,3,2,2,2,2,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0184_2008",1,39,2,3,4,3,3,1,1,3,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0185_2008",1,31,1,2,3,2,5,1,1,4,2,2,NA,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0186_2008",1,43,2,2,3,2,2,4,4,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0187_2008",1,43,1,3,4,4,1,4,4,4,2,3,2,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0188_2008",1,27,1,1,2,3,1,3,3,4,1,1,1,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0189_2008",1,35,3,3,4,3,3,4,2,NA,2,2,2,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0190_2008",1,46,2,3,1,2,3,2,1,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0191_2008",1,50,1,2,3,3,4,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0192_2008",1,42,1,3,3,1,4,3,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0193_2008",1,23,2,2,1,1,5,1,1,1,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0194_2008",1,21,2,2,4,3,5,3,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0195_2008",1,30,3,3,3,3,4,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0196_2008",1,22,2,3,1,1,3,2,2,3,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0197_2008",1,50,2,3,4,4,4,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0198_2008",1,26,2,3,1,3,2,2,2,4,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0199_2008",1,28,2,4,1,2,5,1,3,4,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0200_2008",1,30,1,2,1,3,2,1,1,3,3,NA,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0201_2008",2,65,1,1,4,3,4,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0202_2008",2,50,1,1,1,3,4,1,1,3,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0203_2008",2,33,2,3,1,1,5,4,4,4,1,1,1,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0204_2008",2,27,2,2,3,3,1,3,3,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0205_2008",2,37,2,2,2,2,5,1,1,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0206_2008",2,43,1,2,3,3,5,2,1,4,NA,NA,NA,NA,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0207_2008",2,54,2,2,1,3,4,4,4,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0208_2008",2,36,2,4,1,3,4,1,1,4,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0209_2008",1,31,1,2,1,1,4,4,2,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0210_2008",1,35,1,2,3,1,4,1,2,3,2,2,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0211_2008",1,33,1,5,2,2,5,1,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0212_2008",1,21,3,3,4,2,5,2,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0213_2008",1,28,2,3,1,3,3,3,3,3,2,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0214_2008",1,22,2,4,1,2,2,1,1,4,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0215_2008",1,47,1,1,2,2,5,1,1,4,NA,NA,NA,NA,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0216_2008",1,39,1,1,4,3,5,1,1,4,NA,NA,2,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0217_2008",1,26,1,1,4,3,5,1,1,1,4,4,4,4,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0218_2008",1,43,1,1,4,1,4,3,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0219_2008",1,59,1,1,3,3,4,4,3,3,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0220_2008",1,62,1,3,1,3,4,3,2,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0221_2008",1,70,1,3,1,3,1,NA,NA,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0222_2008",1,43,2,3,1,3,3,1,1,3,3,3,3,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0223_2008",1,29,2,2,4,2,3,2,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0224_2008",1,32,1,3,2,2,5,1,1,4,2,NA,NA,3,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0225_2008",2,40,1,2,3,2,4,1,1,3,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0226_2008",2,43,1,1,4,1,4,4,3,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0227_2008",2,30,1,1,2,2,4,3,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0228_2008",2,NA,2,2,4,3,5,3,3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"Senegal",2008,"SEN0229_2008",2,68,2,3,4,3,4,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
