"Country","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational","Year"
12,"NIG0369",1,65,1,1,0,3,3,3,3,9,9,9,NA,9,9,2,NA,NA,NA,NA,4,3,3,3,9,0,2005
12,"NIG0370",1,21,2,4,1,2,2,1,3,0,1,2,NA,2,2,1,NA,NA,NA,NA,4,3,3,3,2,1,2005
12,"NIG0371",1,60,1,2,0,0,4,0,0,3,3,3,NA,3,2,2,NA,NA,NA,NA,4,3,3,3,3,3,2005
12,"NIG0372",1,94,4,2,3,2,4,3,2,3,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,3,4,0,0,2005
12,"NIG0277",2,999,1,1,1,1,4,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,4,9,1,3,3,3,2005
12,"NIG0280",2,52,3,3,3,2,4,0,1,2,1,1,NA,1,9,1,NA,NA,NA,NA,2,9,2,4,1,2,2005
12,"NIG0282",2,27,2,4,2,1,4,0,0,1,0,0,NA,0,1,1,NA,NA,NA,NA,4,2,3,3,0,0,2005
12,"NIG0286",2,50,4,4,3,2,4,1,9,1,9,9,NA,1,0,2,NA,NA,NA,NA,2,1,9,9,0,1,2005
12,"NIG0287",2,35,2,3,1,2,3,1,1,1,1,1,NA,0,1,2,NA,NA,NA,NA,4,1,9,3,1,2,2005
12,"NIG0288",2,53,1,1,0,2,3,0,0,0,1,1,NA,1,0,2,NA,NA,NA,NA,3,1,1,1,0,0,2005
12,"NIG0289",2,56,1,1,0,0,3,0,0,0,0,0,NA,0,2,1,NA,NA,NA,NA,4,1,1,1,0,1,2005
12,"NIG0292",2,999,1,1,2,2,4,0,9,9,3,9,NA,3,9,2,NA,NA,NA,NA,4,1,1,4,9,9,2005
12,"NIG0297",2,45,1,2,3,1,2,0,0,0,3,3,NA,3,1,2,NA,NA,NA,NA,4,2,3,4,3,2,2005
12,"NIG0300",2,62,1,1,0,2,5,0,0,0,2,2,NA,2,2,1,NA,NA,NA,NA,4,2,9,9,2,2,2005
12,"NIG0301",2,46,2,3,2,2,5,0,1,1,3,1,NA,3,1,1,NA,NA,NA,NA,3,9,9,3,1,1,2005
12,"NIG0302",2,999,1,2,2,2,4,0,0,0,1,1,NA,2,9,2,NA,NA,NA,NA,4,1,1,4,1,1,2005
12,"NIG0305",2,58,1,3,1,2,9,1,0,0,1,1,NA,2,1,1,NA,NA,NA,NA,3,1,3,9,2,2,2005
12,"NIG0306",2,999,1,2,2,2,5,0,1,2,3,3,NA,2,9,2,NA,NA,NA,NA,4,1,9,3,2,2,2005
12,"NIG0307",2,61,1,2,0,2,4,0,0,0,0,0,NA,0,1,1,NA,NA,NA,NA,4,2,1,1,9,1,2005
12,"NIG0308",2,999,2,3,1,2,9,0,0,0,1,1,NA,2,0,2,NA,NA,NA,NA,4,2,1,2,2,1,2005
12,"NIG0310",2,62,2,3,1,2,4,0,0,2,2,2,NA,2,9,2,NA,NA,NA,NA,3,1,2,3,2,2,2005
12,"NIG0472",2,21,1,4,0,1,9,0,0,2,2,2,NA,2,9,2,NA,NA,NA,NA,4,3,9,9,2,2,2005
12,"NIG0475",2,18,2,4,2,2,4,2,2,2,2,2,NA,2,1,2,NA,NA,NA,NA,4,1,2,4,2,2,2005
12,"NIG0477",2,52,4,4,1,1,4,2,1,2,1,1,NA,1,9,2,NA,NA,NA,NA,3,2,9,3,1,1,2005
12,"NIG0478",2,42,1,4,0,2,9,1,9,1,1,9,NA,3,9,2,NA,NA,NA,NA,3,4,9,3,9,9,2005
12,"NIG0483",2,22,1,4,0,1,3,1,1,2,1,1,NA,1,1,2,NA,NA,NA,NA,4,9,1,4,1,1,2005
12,"NIG0373",2,25,2,2,2,3,5,0,0,0,1,2,NA,1,2,2,NA,NA,NA,NA,1,1,4,4,1,1,2005
12,"NIG0375",2,25,1,1,1,2,5,0,0,1,1,1,NA,2,3,2,NA,NA,NA,NA,4,2,4,4,2,1,2005
12,"NIG0376",2,50,1,1,2,1,5,3,0,0,1,2,NA,2,1,1,NA,NA,NA,NA,4,1,3,4,2,2,2005
12,"NIG0377",2,68,3,4,1,2,5,1,1,0,1,1,NA,1,2,2,NA,NA,NA,NA,1,3,3,3,1,1,2005
12,"NIG0378",2,66,5,5,1,0,4,0,0,0,2,1,NA,2,1,1,NA,NA,NA,NA,4,4,4,3,2,2,2005
12,"NIG0379",2,65,1,1,0,1,5,1,1,1,1,1,NA,2,2,2,NA,NA,NA,NA,4,4,4,4,1,3,2005
12,"NIG0380",2,20,1,2,1,2,5,0,0,0,1,1,NA,2,1,1,NA,NA,NA,NA,3,1,4,4,2,2,2005
12,"NIG0381",2,25,5,5,3,0,2,0,1,0,3,2,NA,2,1,1,NA,NA,NA,NA,3,2,4,4,2,2,2005
12,"NIG0382",2,20,2,2,2,2,2,0,0,0,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,4,4,1,1,2005
12,"NIG0383",2,25,3,4,2,2,2,0,0,3,2,2,NA,2,1,2,NA,NA,NA,NA,4,3,3,4,2,2,2005
12,"NIG0384",2,31,1,1,0,1,5,1,0,0,1,1,NA,1,3,1,NA,NA,NA,NA,1,1,3,4,2,2,2005
12,"NIG0385",2,37,1,1,2,2,5,0,0,0,1,2,NA,1,1,2,NA,NA,NA,NA,1,1,4,4,1,2,2005
12,"NIG0386",2,29,1,4,0,2,5,0,0,0,1,1,NA,1,1,1,NA,NA,NA,NA,4,1,4,4,1,1,2005
12,"NIG0387",2,28,1,1,2,2,5,0,0,0,1,1,NA,2,2,2,NA,NA,NA,NA,1,1,4,4,2,3,2005
12,"NIG0388",2,28,4,4,2,1,5,1,1,0,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,2,3,2,2,2005
12,"NIG0393",2,20,1,2,0,2,3,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,4,4,4,4,3,3,2005
12,"NIG0394",2,35,2,5,0,1,2,0,0,0,3,3,NA,3,2,2,NA,NA,NA,NA,3,3,2,2,3,3,2005
12,"NIG0395",2,18,2,4,3,1,4,1,1,1,2,1,NA,1,2,1,NA,NA,NA,NA,4,3,4,4,1,2,2005
12,"NIG0397",2,27,4,4,0,1,2,0,0,2,2,2,NA,1,3,1,NA,NA,NA,NA,3,1,2,3,2,2,2005
12,"NIG0398",2,21,2,2,1,2,5,0,0,0,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,4,4,1,1,2005
12,"NIG0399",2,30,4,4,1,2,5,1,0,2,1,1,NA,2,1,2,NA,NA,NA,NA,1,1,4,4,2,2,2005
12,"NIG0400",2,68,1,2,1,2,4,0,0,0,1,1,NA,1,3,1,NA,NA,NA,NA,2,2,4,4,2,1,2005
12,"NIG0401",2,20,3,3,1,2,5,1,0,0,1,1,NA,2,2,2,NA,NA,NA,NA,4,2,4,4,2,2,2005
12,"NIG0403",2,32,1,2,3,1,3,3,3,1,1,1,NA,1,1,1,NA,NA,NA,NA,4,4,4,4,1,1,2005
12,"NIG0404",2,30,4,5,1,1,4,3,1,1,0,0,NA,0,0,2,NA,NA,NA,NA,4,4,3,3,0,0,2005
12,"NIG0405",2,50,1,4,3,0,5,1,2,0,2,1,NA,1,1,2,NA,NA,NA,NA,4,3,3,3,1,2,2005
12,"NIG0406",2,28,4,4,2,1,3,0,1,2,0,1,NA,1,2,2,NA,NA,NA,NA,4,3,3,3,0,1,2005
12,"NIG0407",2,20,5,5,3,0,5,0,0,0,1,1,NA,1,2,1,NA,NA,NA,NA,4,4,3,3,2,1,2005
12,"NIG0408",2,63,1,4,0,0,5,0,0,0,1,2,NA,1,1,2,NA,NA,NA,NA,4,3,3,3,2,2,2005
12,"NIG0409",2,73,1,2,1,2,1,0,0,0,1,2,NA,1,2,1,NA,NA,NA,NA,4,1,4,4,1,2,2005
12,"NIG0410",2,80,1,2,2,2,5,0,0,0,1,1,NA,2,1,2,NA,NA,NA,NA,4,1,4,4,2,1,2005
12,"NIG0411",2,20,3,2,1,2,5,0,0,0,1,2,NA,1,3,1,NA,NA,NA,NA,4,1,4,4,2,2,2005
12,"NIG0412",2,25,1,2,2,2,4,0,0,0,1,2,NA,2,2,2,NA,NA,NA,NA,4,1,4,4,2,2,2005
12,"NIG0413",2,35,1,2,2,0,5,0,0,0,1,1,NA,1,2,1,NA,NA,NA,NA,1,1,4,4,1,2,2005
12,"NIG0486",2,20,1,3,1,0,3,0,0,2,3,9,NA,3,9,2,NA,NA,NA,NA,4,3,1,4,3,3,2005
12,"NIG0487",2,25,1,1,0,0,4,0,0,1,3,3,NA,3,3,1,NA,NA,NA,NA,4,3,3,3,3,3,2005
12,"NIG0491",2,27,2,2,2,1,3,1,1,1,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,2,4,2,3,2005
12,"NIG0494",2,22,2,2,0,1,2,1,2,2,1,2,NA,1,2,2,NA,NA,NA,NA,3,3,1,4,1,1,2005
12,"NIG0497",2,39,1,1,0,2,4,1,1,2,1,1,NA,2,2,1,NA,NA,NA,NA,4,3,1,3,0,1,2005
12,"NIG0499",2,33,1,1,0,1,4,0,9,2,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,1,3,2,2,2005
12,"NIG0501",2,28,1,2,2,2,3,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,3,3,1,3,1,2,2005
12,"NIG0506",2,23,1,1,1,1,4,2,2,2,1,1,NA,2,2,1,NA,NA,NA,NA,4,9,1,3,9,1,2005
12,"NIG0510",2,35,1,3,0,1,4,2,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,4,3,2,3,1,2,2005
12,"NIG1502",2,34,1,1,1,2,5,1,1,2,1,3,NA,2,3,1,NA,NA,NA,NA,4,1,1,1,3,3,2005
12,"NIG1485",2,43,2,1,3,2,3,1,1,2,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,1,2,2,2,2005
12,"NIG1244",1,24,1,1,3,0,2,0,0,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,3,2,4,2,2,2005
12,"NIG0265",1,18,2,2,3,1,4,0,0,2,2,1,NA,1,1,1,NA,NA,NA,NA,4,1,4,4,2,2,2005
12,"NIG0304",2,50,1,1,1,2,4,2,2,1,2,2,NA,2,9,2,NA,NA,NA,NA,5,1,2,3,2,2,2005
12,"NIG2560",1,19,4,5,3,3,4,0,0,0,2,2,NA,2,3,2,NA,NA,NA,NA,4,3,2,4,2,2,2005
12,"NIG0008",1,20,1,1,2,2,3,0,1,0,3,3,NA,3,3,2,NA,NA,NA,NA,4,3,2,4,3,3,2005
12,"NIG2075",2,23,2,2,2,3,4,3,2,1,1,2,NA,3,2,1,NA,NA,NA,NA,4,3,1,4,3,3,2005
12,"NIG0522",1,30,1,5,1,3,2,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,1,4,1,4,3,3,2005
12,"NIG0996",1,20,2,2,3,2,2,2,1,1,1,2,NA,1,3,1,NA,NA,NA,NA,4,3,3,1,2,1,2005
12,"NIG0804",2,18,1,3,2,2,2,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,4,1,1,1,3,3,2005
12,"NIG1034",2,38,1,1,1,2,1,1,1,2,2,1,NA,2,2,1,NA,NA,NA,NA,3,3,3,1,1,2,2005
12,"NIG0264",1,24,1,4,1,1,5,1,0,2,1,2,NA,2,3,2,NA,NA,NA,NA,4,9,1,4,2,2,2005
12,"NIG0039",1,23,4,4,3,2,4,0,0,2,1,1,NA,1,1,1,NA,NA,NA,NA,4,2,3,4,1,1,2005
12,"NIG2352",1,24,1,1,2,0,4,0,0,1,2,2,NA,2,2,2,NA,NA,NA,NA,3,1,2,4,2,2,2005
12,"NIG1456",1,25,5,5,1,1,3,1,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,3,3,2,3,1,1,2005
12,"NIG1796",1,21,5,5,3,2,3,3,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,4,2,4,4,1,1,2005
12,"NIG1648",1,46,1,2,3,3,4,1,1,1,1,2,NA,2,2,1,NA,NA,NA,NA,4,2,2,4,2,2,2005
12,"NIG1652",1,22,4,4,1,2,9,1,2,3,0,0,NA,9,9,2,NA,NA,NA,NA,3,9,9,9,9,9,2005
12,"NIG1726",2,29,4,5,2,2,4,2,2,2,1,1,NA,1,1,1,NA,NA,NA,NA,3,3,2,4,1,1,2005
12,"NIG1732",2,30,4,5,3,2,4,3,3,3,0,0,NA,0,0,2,NA,NA,NA,NA,3,2,2,2,1,1,2005
12,"NIG1735",2,20,4,3,1,1,4,1,2,2,1,1,NA,1,2,1,NA,NA,NA,NA,3,3,9,9,2,1,2005
12,"NIG1778",2,20,4,5,1,2,4,1,2,2,1,2,NA,2,3,2,NA,NA,NA,NA,3,2,1,4,2,2,2005
12,"NIG1585",2,47,3,4,3,0,5,1,2,1,1,2,NA,2,1,2,NA,NA,NA,NA,2,1,2,2,2,2,2005
12,"NIG2050",1,55,1,1,2,1,4,2,1,3,2,2,NA,1,1,1,NA,NA,NA,NA,4,2,2,4,3,2,2005
12,"NIG1563",2,22,4,5,3,2,4,1,2,1,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,3,4,1,1,2005
12,"NIG0293",2,65,4,4,3,2,5,1,9,1,1,2,NA,1,9,1,NA,NA,NA,NA,3,9,1,3,1,1,2005
12,"NIG1424",1,27,3,4,2,3,4,1,1,2,1,1,NA,1,1,2,NA,NA,NA,NA,3,3,3,3,1,1,2005
12,"NIG2049",1,23,2,3,0,1,4,2,9,2,2,9,NA,2,2,2,NA,NA,NA,NA,2,4,2,1,2,2,2005
12,"NIG0012",1,24,1,2,0,2,4,1,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,2,1,4,2,2,2005
12,"NIG0067",1,23,1,2,1,2,5,1,1,1,2,2,NA,2,2,2,NA,NA,NA,NA,4,4,3,4,2,1,2005
12,"NIG0070",1,28,2,2,1,2,4,1,9,1,3,3,NA,3,3,2,NA,NA,NA,NA,3,2,3,4,3,3,2005
12,"NIG0098",1,49,4,4,3,2,4,1,9,1,1,1,NA,1,1,2,NA,NA,NA,NA,4,1,3,4,1,1,2005
12,"NIG0115",1,29,1,4,2,2,5,0,0,0,0,3,NA,3,3,2,NA,NA,NA,NA,4,1,4,4,3,3,2005
12,"NIG0154",1,28,1,3,3,2,5,2,2,1,2,2,NA,2,2,1,NA,NA,NA,NA,3,4,4,4,2,2,2005
12,"NIG0160",1,28,1,4,3,2,1,1,1,2,3,2,NA,1,1,1,NA,NA,NA,NA,4,2,3,3,2,2,2005
12,"NIG0187",1,45,2,2,0,2,2,0,0,0,1,1,NA,1,1,2,NA,NA,NA,NA,4,2,1,4,1,1,2005
12,"NIG0203",1,25,2,4,0,2,5,9,9,1,2,2,NA,1,2,2,NA,NA,NA,NA,2,4,4,3,1,1,2005
12,"NIG0204",1,19,1,4,0,1,4,0,0,1,3,2,NA,2,2,1,NA,NA,NA,NA,3,2,2,4,2,2,2005
12,"NIG0215",2,21,4,5,1,0,5,0,0,0,3,1,NA,1,3,2,NA,NA,NA,NA,3,2,2,3,1,1,2005
12,"NIG2374",1,18,3,5,0,2,4,0,0,2,3,1,NA,1,1,2,NA,NA,NA,NA,3,4,3,4,1,1,2005
12,"NIG2096",1,32,2,2,3,1,2,2,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,3,4,4,4,1,1,2005
12,"NIG2098",1,20,1,4,1,2,4,0,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,2,4,4,3,1,1,2005
12,"NIG2297",2,30,3,3,1,0,2,0,0,0,1,2,NA,1,1,2,NA,NA,NA,NA,4,2,3,3,2,1,2005
12,"NIG2298",2,27,2,3,2,2,5,2,2,1,3,3,NA,2,2,1,NA,NA,NA,NA,4,3,3,2,2,2,2005
12,"NIG2301",2,30,4,4,1,0,3,0,0,0,1,2,NA,2,2,2,NA,NA,NA,NA,4,1,3,4,1,1,2005
12,"NIG2302",2,26,2,2,2,3,5,0,0,1,3,3,NA,2,2,1,NA,NA,NA,NA,4,3,9,1,3,2,2005
12,"NIG2326",2,20,2,4,2,1,5,1,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,4,3,2,2,1,2005
12,"NIG2329",2,30,2,3,3,2,4,0,1,1,2,2,NA,1,1,1,NA,NA,NA,NA,4,3,4,1,2,1,2005
12,"NIG2340",2,23,3,3,0,2,3,0,0,2,3,3,NA,1,1,2,NA,NA,NA,NA,3,4,3,3,2,1,2005
12,"NIG2489",2,25,2,2,3,2,2,1,1,1,1,3,NA,3,1,1,NA,NA,NA,NA,4,3,3,4,3,2,2005
12,"NIG2073",2,25,1,2,2,1,5,3,0,2,9,1,NA,1,2,1,NA,NA,NA,NA,4,2,3,4,1,2,2005
12,"NIG1539",1,23,1,4,3,2,4,1,1,2,2,2,NA,2,1,1,NA,NA,NA,NA,3,3,4,4,2,2,2005
12,"NIG1480",2,32,4,4,2,0,4,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,1,4,1,2,1,1,2005
12,"NIG0783",1,34,2,1,2,2,4,2,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,2,4,4,3,3,3,2005
12,"NIG0999",1,19,2,2,3,2,4,2,2,1,1,1,NA,2,2,1,NA,NA,NA,NA,4,1,3,3,2,1,2005
12,"NIG1056",1,25,1,3,0,2,3,0,0,1,3,3,NA,3,3,2,NA,NA,NA,NA,2,3,3,3,3,3,2005
12,"NIG1086",1,42,2,3,0,2,9,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,3,1,3,3,3,3,2005
12,"NIG0816",2,25,4,4,2,2,4,2,1,2,0,1,NA,1,3,2,NA,NA,NA,NA,1,4,3,1,1,2,2005
12,"NIG2446",2,20,4,4,0,1,5,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,3,1,1,4,3,3,2005
12,"NIG1105",2,21,2,3,0,0,9,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,3,4,4,4,3,3,2005
12,"NIG1211",2,25,2,3,1,1,3,1,0,2,1,2,NA,2,1,2,NA,NA,NA,NA,4,3,1,3,2,2,2005
12,"NIG1282",2,35,2,4,1,2,4,2,2,2,2,2,NA,2,2,2,NA,NA,NA,NA,2,2,3,2,2,2,2005
12,"NIG0230",1,24,1,2,0,0,4,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,2,4,4,4,3,3,2005
12,"NIG0239",1,45,1,3,0,3,5,0,0,2,3,3,NA,2,2,2,NA,NA,NA,NA,4,3,1,3,1,1,2005
12,"NIG0247",1,21,1,3,2,1,5,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,4,4,1,3,3,3,2005
12,"NIG0261",1,34,4,4,1,1,4,1,1,1,2,2,NA,9,2,1,NA,NA,NA,NA,4,1,1,1,2,2,2005
12,"NIG0272",1,34,1,1,0,2,3,0,0,0,3,3,NA,3,1,2,NA,NA,NA,NA,9,1,3,3,2,2,2005
12,"NIG0443",1,64,1,2,1,2,2,0,0,1,3,3,NA,3,3,2,NA,NA,NA,NA,4,1,2,2,3,3,2005
12,"NIG0449",1,35,1,1,2,2,2,0,0,2,1,1,NA,1,3,2,NA,NA,NA,NA,3,1,9,9,2,2,2005
12,"NIG0460",1,25,1,4,0,1,4,1,0,2,1,1,NA,1,1,2,NA,NA,NA,NA,4,4,3,3,1,1,2005
12,"NIG0317",1,61,1,1,3,2,4,1,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,1,3,3,3,3,3,2005
12,"NIG0321",1,30,1,2,0,2,2,0,0,0,3,3,NA,2,2,2,NA,NA,NA,NA,1,2,3,3,2,2,2005
12,"NIG0357",1,35,5,2,3,1,5,1,1,3,1,1,NA,1,1,2,NA,NA,NA,NA,4,4,4,4,1,1,2005
12,"NIG0279",2,999,1,3,1,2,4,2,1,1,3,2,NA,2,0,2,NA,NA,NA,NA,4,9,9,3,9,1,2005
12,"NIG0281",2,32,1,2,0,1,4,0,0,0,0,0,NA,0,1,2,NA,NA,NA,NA,4,1,3,3,0,0,2005
12,"NIG0284",2,45,2,2,1,2,4,0,1,0,1,1,NA,1,9,1,NA,NA,NA,NA,5,2,9,9,1,1,2005
12,"NIG0502",2,21,1,2,0,2,3,0,0,0,1,1,NA,1,1,1,NA,NA,NA,NA,4,2,2,3,1,1,2005
12,"NIG1005",1,21,2,2,2,2,4,2,2,2,1,2,NA,2,0,2,NA,NA,NA,NA,2,3,2,3,2,2,2005
12,"NIG0825",2,20,5,2,3,2,5,3,3,3,2,2,NA,3,3,2,NA,NA,NA,NA,1,4,9,9,3,3,2005
12,"NIG0231",1,60,1,1,3,2,4,0,0,0,1,1,NA,1,1,2,NA,NA,NA,NA,3,3,3,3,1,1,2005
12,"NIG0260",1,25,1,1,1,2,2,0,0,0,3,3,NA,2,3,2,NA,NA,NA,NA,4,2,2,2,2,2,2005
12,"NIG0262",1,28,1,1,2,2,4,1,1,2,1,1,NA,1,1,2,NA,NA,NA,NA,3,9,2,3,1,1,2005
12,"NIG0267",1,23,1,1,3,2,4,0,0,0,3,3,NA,2,1,2,NA,NA,NA,NA,4,9,1,4,2,3,2005
12,"NIG0421",1,35,5,5,0,2,5,1,1,2,1,1,NA,1,1,2,NA,NA,NA,NA,3,1,3,4,1,1,2005
12,"NIG0425",1,40,1,4,0,2,4,1,9,9,2,2,NA,2,2,2,NA,NA,NA,NA,4,9,2,3,2,2,2005
12,"NIG0291",2,35,1,1,1,2,4,0,9,1,1,1,NA,1,9,2,NA,NA,NA,NA,9,1,1,1,1,1,2005
12,"NIG0091",1,19,4,4,1,2,5,1,1,2,1,1,NA,2,1,1,NA,NA,NA,NA,3,2,1,2,1,0,2005
12,"NIG0001",1,24,4,1,3,2,4,0,0,1,1,1,NA,1,1,2,NA,NA,NA,NA,4,3,3,2,1,1,2005
12,"NIG0254",1,18,2,2,3,2,5,1,1,1,1,1,NA,2,2,2,NA,NA,NA,NA,4,9,2,2,1,0,2005
12,"NIG0192",1,18,1,5,3,2,4,0,0,0,1,1,NA,1,2,2,NA,NA,NA,NA,3,2,1,4,2,1,2005
12,"NIG2402",1,18,1,2,2,2,2,3,2,0,1,1,NA,0,1,1,NA,NA,NA,NA,2,1,3,2,0,1,2005
12,"NIG0066",1,21,1,4,2,1,4,0,1,0,2,2,NA,2,2,1,NA,NA,NA,NA,4,1,4,3,2,2,2005
12,"NIG0077",1,35,1,4,3,2,1,0,0,0,2,2,NA,2,2,2,NA,NA,NA,NA,4,1,4,4,2,2,2005
12,"NIG2215",1,52,1,3,2,2,1,2,1,2,1,1,NA,2,1,1,NA,NA,NA,NA,4,3,3,2,1,2,2005
12,"NIG2279",1,25,4,4,2,2,5,1,0,1,2,3,NA,3,2,1,NA,NA,NA,NA,4,4,4,1,1,1,2005
12,"NIG2491",2,20,3,4,1,2,5,2,1,2,1,1,NA,1,2,2,NA,NA,NA,NA,3,3,2,3,1,1,2005
12,"NIG2507",2,45,2,2,1,3,4,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,4,2,3,4,1,1,2005
12,"NIG2071",2,45,1,1,3,2,5,0,0,0,2,1,NA,1,2,2,NA,NA,NA,NA,4,1,3,4,1,1,2005
12,"NIG1328",1,24,1,4,3,2,4,0,0,1,2,2,NA,2,1,1,NA,NA,NA,NA,4,3,4,4,1,1,2005
12,"NIG1649",1,55,1,1,0,2,2,2,1,2,1,3,NA,3,2,1,NA,NA,NA,NA,4,2,2,3,3,3,2005
12,"NIG1431",1,55,4,4,2,2,4,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,3,4,1,3,1,1,2005
12,"NIG1527",1,25,2,4,3,2,4,0,0,0,1,1,NA,1,3,1,NA,NA,NA,NA,3,1,1,4,1,2,2005
12,"NIG1544",1,27,1,4,3,2,4,0,0,1,1,3,NA,3,2,1,NA,NA,NA,NA,4,1,4,4,3,3,2005
12,"NIG1596",2,32,3,3,3,1,2,0,2,0,2,2,NA,2,1,2,NA,NA,NA,NA,4,2,2,4,1,1,2005
12,"NIG1597",2,35,2,5,3,2,2,1,1,0,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,4,4,1,2,2005
12,"NIG1615",2,56,2,2,3,3,2,2,1,2,2,3,NA,2,1,1,NA,NA,NA,NA,4,1,1,4,2,0,2005
12,"NIG0991",1,35,1,2,3,2,4,1,2,1,1,1,NA,1,2,1,NA,NA,NA,NA,4,1,3,3,1,1,2005
12,"NIG1093",1,56,1,2,0,2,3,3,0,0,1,3,NA,3,3,2,NA,NA,NA,NA,4,3,1,4,3,3,2005
12,"NIG1139",1,38,1,2,2,2,5,0,0,2,2,2,NA,2,2,1,NA,NA,NA,NA,1,4,1,4,2,2,2005
12,"NIG1054",2,35,2,2,1,2,2,1,2,9,3,2,NA,1,1,1,NA,NA,NA,NA,2,2,4,2,2,1,2005
12,"NIG0225",1,31,1,4,3,2,4,1,0,0,2,2,NA,2,0,1,NA,NA,NA,NA,3,3,1,4,2,2,2005
12,"NIG0250",1,23,2,3,3,2,5,1,0,1,1,2,NA,9,9,1,NA,NA,NA,NA,3,9,3,3,9,9,2005
12,"NIG0338",1,35,3,3,9,2,4,0,0,0,3,2,NA,2,2,1,NA,NA,NA,NA,4,2,1,3,2,2,2005
12,"NIG0343",1,49,4,5,3,2,4,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,4,2,3,3,3,3,2005
12,"NIG0352",1,31,1,3,2,2,4,0,0,0,3,3,NA,3,3,2,NA,NA,NA,NA,3,2,2,3,3,3,2005
12,"NIG0353",1,50,3,4,3,2,4,0,0,0,2,2,NA,2,1,1,NA,NA,NA,NA,4,2,2,3,2,2,2005
12,"NIG2578",1,48,1,4,2,2,5,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,3,3,4,4,3,3,2005
12,"NIG2588",2,60,1,1,3,3,2,0,0,0,2,2,NA,2,2,1,NA,NA,NA,NA,3,4,3,3,2,2,2005
12,"NIG0107",1,23,2,2,3,2,2,1,1,1,1,1,NA,2,2,1,NA,NA,NA,NA,4,3,2,3,1,3,2005
12,"NIG0111",1,25,2,2,3,3,5,0,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,4,3,4,4,1,1,2005
12,"NIG2561",1,23,1,1,0,2,5,0,0,0,3,3,NA,3,3,1,NA,NA,NA,NA,4,4,1,4,3,3,2005
12,"NIG2566",1,22,4,5,0,2,5,2,2,2,3,2,NA,2,2,1,NA,NA,NA,NA,4,3,3,3,2,2,2005
12,"NIG2569",1,30,1,4,1,2,4,0,0,0,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,2,2,2,2,2005
12,"NIG0437",1,19,2,4,0,2,5,0,0,3,3,3,NA,3,3,1,NA,NA,NA,NA,4,4,1,4,3,3,2005
12,"NIG1356",1,19,1,4,3,3,4,2,2,3,1,2,NA,2,2,1,NA,NA,NA,NA,4,2,3,4,3,3,2005
12,"NIG0084",1,26,1,5,1,2,4,0,0,1,2,1,NA,1,1,2,NA,NA,NA,NA,4,1,3,3,1,1,2005
12,"NIG0433",1,32,1,1,1,0,4,3,0,2,1,1,NA,1,1,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
12,"NIG1536",1,18,3,4,2,2,4,1,1,0,3,2,NA,3,3,1,NA,NA,NA,NA,4,3,4,4,3,3,2005
12,"NIG0274",1,25,4,4,3,3,4,2,2,1,1,3,NA,1,3,1,NA,NA,NA,NA,3,4,3,2,2,1,2005
