"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
14,2008,"NIG1049",1,47,1,1,2,2,3,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1050",1,36,1,1,0,2,3,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1051",1,18,1,2,0,2,3,0,0,0,3,3,9,9,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1052",1,20,1,1,0,2,3,0,0,0,9,9,9,9,9,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1053",1,28,1,1,0,2,3,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1054",1,22,1,2,0,2,3,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1055",1,23,1,2,0,2,3,0,0,1,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1056",1,23,1,1,0,2,3,0,0,0,3,3,9,9,9,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1057",1,22,1,4,2,1,5,0,0,1,3,3,3,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1058",1,21,1,1,0,1,5,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1059",1,45,1,1,3,2,5,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1060",1,25,1,1,3,2,5,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1061",1,28,1,1,2,2,5,0,0,0,3,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1062",1,33,1,2,3,1,5,0,0,1,3,3,3,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1063",1,35,1,1,3,1,5,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1064",1,18,1,1,1,2,5,1,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1065",2,31,2,2,2,2,4,1,2,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1066",2,20,4,3,1,2,3,0,0,0,3,3,9,9,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1067",2,21,4,4,1,2,2,1,0,0,1,1,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1068",2,21,2,2,2,2,4,1,2,2,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1069",2,22,2,4,2,1,4,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1070",2,18,5,4,3,2,4,3,2,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1071",2,30,2,4,2,1,4,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1072",2,19,4,4,0,2,1,1,0,2,1,1,2,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1073",1,18,1,1,1,1,4,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1074",1,31,5,4,3,2,4,3,2,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1075",1,25,4,4,2,2,2,1,0,0,1,1,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1076",1,19,4,5,0,1,4,0,0,0,9,9,9,9,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1077",1,26,1,3,1,1,4,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1078",1,40,1,5,3,1,5,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1079",1,77,4,5,3,1,3,3,3,2,1,2,1,1,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1080",1,18,1,3,2,1,4,1,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1081",1,18,2,2,1,3,3,0,0,0,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1082",1,31,1,5,1,2,4,3,3,3,1,2,1,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1083",1,19,5,5,3,2,3,2,2,1,2,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1084",1,20,2,4,3,0,3,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1085",1,29,1,2,0,2,3,2,2,1,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1086",1,22,2,2,9,1,5,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1087",1,30,5,5,3,1,2,1,1,3,2,1,1,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1088",1,19,5,5,1,1,4,3,3,3,1,2,1,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1089",2,21,2,2,2,2,5,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1090",2,57,1,1,2,2,9,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1091",2,21,4,4,2,1,4,2,1,2,1,2,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1092",2,50,2,2,2,1,5,1,1,1,1,1,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1093",2,57,1,1,2,2,4,1,1,0,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1094",2,19,4,4,0,2,4,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1095",2,43,1,1,1,1,4,0,0,1,3,3,2,1,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1096",2,20,1,2,1,1,2,1,0,2,2,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1097",1,26,1,3,2,2,4,0,2,2,1,2,3,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1098",1,20,4,4,1,1,4,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
14,2008,"NIG1099",1,50,1,3,2,1,4,3,2,2,1,2,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1100",1,30,3,3,2,1,9,2,2,9,1,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1101",1,30,3,4,1,1,5,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1102",1,24,4,4,2,1,4,2,2,1,1,1,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
14,2008,"NIG1103",1,55,3,4,2,2,4,2,2,2,1,2,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1104",1,38,4,4,1,1,4,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
14,2008,"NIG1105",1,32,2,4,3,1,3,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1106",1,18,4,5,1,1,2,1,1,2,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1107",1,19,3,4,3,1,3,1,1,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1108",1,22,3,4,0,1,3,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1109",1,28,2,4,1,2,3,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1110",1,36,2,5,3,1,3,3,3,3,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1111",1,19,3,4,2,1,3,1,1,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1112",1,25,3,5,1,1,2,1,0,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1113",1,63,1,1,2,2,5,2,1,3,0,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1114",1,27,1,3,2,1,4,1,2,2,1,3,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1115",1,31,1,5,3,2,4,2,0,1,1,2,2,3,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1116",1,22,4,5,2,2,4,1,1,0,1,2,1,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1117",1,19,1,4,0,1,2,0,0,0,2,3,2,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1118",1,31,1,4,3,1,2,0,0,0,3,3,2,3,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1119",1,23,5,4,2,1,1,0,0,0,2,3,2,3,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1120",1,20,1,1,2,2,4,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1121",1,28,3,2,1,1,4,2,2,2,2,2,3,3,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1122",1,32,2,4,2,2,4,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1123",1,19,1,1,3,1,4,1,0,1,1,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1124",1,40,2,4,3,0,1,1,0,2,0,2,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1125",1,20,1,3,3,1,2,0,0,0,2,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1126",1,25,1,3,3,1,1,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1127",1,30,1,4,2,1,4,2,1,0,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1128",1,19,1,3,1,2,4,3,1,0,1,2,1,3,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1129",2,20,2,4,2,2,4,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1130",2,18,3,3,2,1,5,2,2,2,2,2,3,3,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1131",2,22,2,4,3,2,1,0,0,0,3,2,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1132",2,18,2,2,1,1,1,0,0,0,3,3,2,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1133",2,40,2,3,3,1,2,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1134",2,25,1,4,2,1,1,0,0,0,3,3,3,3,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1135",2,57,3,3,2,1,4,1,1,1,2,2,1,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1136",2,30,4,4,2,2,4,1,1,1,2,2,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1137",1,40,2,3,1,1,5,1,1,1,1,1,2,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1138",1,46,1,1,2,2,3,1,1,1,2,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1139",1,25,3,3,2,2,4,1,1,2,2,2,1,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1140",1,27,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1141",1,19,1,2,2,1,3,0,0,1,3,3,3,3,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1142",1,18,4,3,2,1,3,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1143",1,19,2,3,3,2,1,0,0,0,3,2,2,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1144",1,20,2,3,2,1,4,0,0,0,2,3,3,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1145",2,65,4,4,2,1,4,2,2,2,2,2,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1146",2,38,2,1,1,2,4,2,2,1,2,2,1,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1147",2,40,1,2,3,2,5,1,1,1,2,2,2,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1148",2,33,1,1,3,2,4,1,0,0,2,1,2,3,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1149",2,54,3,4,2,2,4,2,1,1,2,1,2,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1150",2,30,1,2,1,2,4,1,2,2,2,3,3,3,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1151",2,18,5,5,3,2,2,2,2,0,1,2,2,1,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1152",2,48,1,1,3,2,1,0,1,1,2,2,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1153",2,40,1,2,1,1,4,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1154",2,68,4,4,2,2,4,1,3,2,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1156",2,24,1,2,2,2,1,0,1,1,2,2,1,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1157",2,63,3,4,3,3,5,2,1,3,1,2,1,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1158",2,26,1,2,1,1,5,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1159",2,32,1,5,3,2,5,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1161",2,18,1,1,0,1,4,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1162",2,24,1,2,0,1,4,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1163",2,58,3,4,3,3,4,2,2,3,2,2,1,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1164",2,28,2,4,3,3,4,0,0,1,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1167",2,27,1,1,3,2,5,1,1,0,1,2,2,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1168",2,30,1,2,1,2,4,1,1,2,1,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1169",2,26,4,3,0,1,5,0,0,0,1,1,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1170",2,29,1,2,0,1,4,0,0,0,1,1,3,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1171",2,46,1,3,2,3,4,0,0,2,3,3,3,3,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1172",2,22,4,4,2,1,4,9,0,1,9,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1175",2,69,1,2,3,2,4,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1176",2,18,3,3,1,2,4,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1177",2,27,1,2,0,2,3,0,0,0,1,2,2,1,2,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
14,2008,"NIG1178",2,23,2,2,0,2,3,0,0,0,2,2,2,3,1,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
14,2008,"NIG1179",2,48,2,4,0,3,2,2,0,2,1,1,1,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1180",2,86,3,4,2,2,3,1,0,1,1,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1183",2,48,1,3,0,2,1,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1184",2,25,1,2,1,1,5,1,1,0,2,2,2,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1185",2,27,2,2,1,1,4,1,0,0,1,1,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1186",2,18,2,2,1,1,3,1,1,1,1,2,1,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1187",2,26,2,2,0,1,2,0,1,1,1,1,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1188",2,21,2,3,1,2,4,1,0,0,1,1,2,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1191",2,22,2,1,1,2,4,0,0,0,1,2,2,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1192",2,24,2,2,0,1,2,0,0,1,1,1,1,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1193",2,28,2,1,3,2,5,1,1,1,2,2,2,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1194",2,25,1,2,1,2,5,1,2,2,1,2,1,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1195",2,28,1,1,2,1,5,2,2,1,1,1,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1196",2,60,1,2,1,2,4,1,1,1,1,1,2,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1199",2,50,1,2,3,2,5,2,1,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1200",2,19,2,3,2,1,4,1,1,2,2,2,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1209",2,22,4,4,2,1,5,2,1,3,1,2,3,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1210",2,27,3,3,0,2,5,2,1,2,1,2,2,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1211",2,68,2,4,2,1,3,2,1,3,1,2,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1212",2,45,2,2,0,2,4,3,2,3,1,1,2,1,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1215",2,20,4,4,2,1,3,3,2,2,0,1,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1216",2,60,4,4,0,2,4,2,2,2,1,2,1,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1217",2,28,3,4,2,2,4,1,0,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1218",2,60,1,2,1,2,4,1,1,1,1,1,2,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1219",2,30,2,4,3,2,5,2,1,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1220",2,25,1,2,2,2,2,9,9,2,2,2,1,1,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1223",2,55,2,3,3,3,2,9,9,2,2,2,1,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1224",2,32,1,2,1,2,4,1,1,2,2,2,2,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1225",1,35,1,4,3,2,4,0,0,1,9,9,9,9,9,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1226",1,22,1,4,2,2,4,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1227",1,29,1,2,2,1,4,0,0,0,3,3,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1228",1,38,2,3,2,2,5,2,2,1,1,3,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1229",1,28,3,4,2,2,4,1,2,1,1,1,1,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1230",1,31,1,3,2,2,5,2,2,1,1,3,1,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1231",1,44,1,3,2,2,5,2,2,1,1,3,1,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1232",1,19,2,4,1,2,3,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1233",1,19,1,2,0,2,4,0,0,2,9,9,9,9,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1235",1,21,2,4,2,2,4,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1236",1,31,2,2,2,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1238",1,23,3,3,3,2,4,0,0,0,3,3,3,3,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1242",2,18,3,3,2,2,5,2,2,1,1,3,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1243",2,38,1,4,0,2,4,0,0,2,9,9,9,9,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1244",2,23,3,3,3,2,4,9,9,9,2,2,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1246",2,29,3,3,2,2,5,2,2,1,1,3,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1247",2,35,1,4,0,2,4,0,0,2,9,9,9,9,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1248",2,18,3,3,3,2,4,9,9,9,2,2,1,1,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1249",1,26,1,4,1,2,5,0,0,0,1,9,2,2,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1250",1,42,2,4,2,2,4,1,0,2,1,1,1,2,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1251",1,50,2,4,2,2,4,2,1,1,1,1,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1252",1,20,2,2,0,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1253",1,30,2,4,2,2,4,1,1,1,1,2,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1254",1,24,1,3,1,2,5,2,2,1,1,1,1,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1255",1,24,2,3,1,2,4,1,1,1,1,1,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1256",1,20,2,3,1,2,4,0,0,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
14,2008,"NIG1257",2,40,2,2,3,2,3,0,0,0,1,1,1,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1258",2,50,2,2,0,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1259",2,19,2,3,3,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1260",2,24,2,4,2,2,4,2,1,2,1,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1261",2,27,3,4,3,3,1,3,2,0,1,2,3,2,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
14,2008,"NIG1262",2,22,3,4,2,2,4,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1263",2,32,2,4,3,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1264",2,40,1,2,2,2,3,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
14,2008,"NIG1265",1,23,4,4,3,0,2,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
14,2008,"NIG1266",1,29,4,4,0,0,4,0,0,1,2,0,3,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
